187.800003,186.990005,188.169998,184.610001
193.320007,189.300003,194.850006,188.729996
195.369995,193.089996,196.5,192.330002
192.149994,193.679993,195,190.130005
194.440002,194,195.630005,189.699997
179.460007,173.809998,179.949997,172
181.720001,179.649994,181.940002,176.800003
187.679993,182.830002,187.899994,181.889999
183.139999,186.279999,186.559998,182.919998
184.190002,182.649994,184.940002,182.059998
185.479996,184.949997,186.490005,182.910004
184.979996,184.5,185.690002,181.759995
185.539993,183.419998,187.630005,182.520004
191.589996,187.169998,192.5,185.679993
191.300003,191.080002,193.570007,186.100006
184.470001,191.289993,191.539993,183.259995
179.929993,177.789993,181.679993,175.139999
182.5,180.089996,183.410004,179.360001
182.259995,182.649994,184.75,180.580002
180.580002,181.949997,182.990005,180.289993
178.889999,179.639999,180.75,176.960007
179.130005,179.699997,180.740005,178.369995
178.529999,177.539993,179.190002,176.5
183.800003,178.899994,184.289993,177.949997
179.690002,183.889999,184,179.009995
180.039993,179.889999,180.490005,176.580002
179.300003,179.479996,181.839996,178.919998
180.259995,179,181.820007,178.179993
181.089996,178.679993,183.5,178.039993
183.770004,182.649994,185.5,182.399994
187.639999,184.169998,188.380005,183.800003
184.320007,186.789993,187.199997,183.440002
183.389999,184.130005,185.399994,182.199997
184.589996,183.919998,184.869995,180.770004
182.259995,183.649994,184.320007,181.139999
184.429993,182.020004,184.429993,180.300003
185.050003,183.279999,185.679993,182.350006
185.520004,183.449997,186.679993,183
192.330002,184.880005,194.410004,182.880005
191.729996,192.5,194.279999,191.259995
192.399994,190.539993,194.059998,190.259995
195.039993,192.009995,196.199997,191.800003
202.869995,196.479996,202.970001,195.5
205.440002,203.589996,209.850006,202.880005
201.160004,206.139999,207,200.309998
204.610001,201.279999,205.309998,200.630005
202.509995,205.020004,206.850006,201.869995
198.050003,198.020004,199.899994,197
199.660004,198.240005,202.389999,197.5
193.990005,196.949997,197.679993,192.360001
194.389999,193.550003,196.029999,193.550003
191.869995,192.020004,194.199997,190.5
186.979996,192.75,193.520004,186.570007
187.970001,189.630005,191.970001,186.789993
190.690002,188.059998,192.259995,185.610001
188.460007,189.899994,189.940002,186.259995
185.5,189.009995,189.470001,183.649994
188.389999,187.210007,190.039993,186.869995
191.070007,188.820007,193.449997,188.740005
191.100006,192.929993,194.550003,189.75
189.979996,192.339996,193.479996,189.800003
188.240005,188.990005,188.990005,185.509995
190.330002,188.679993,190.699997,186.509995
194.419998,191.669998,194.800003,191.600006
195.990005,193.570007,196.360001,193.020004
226.850006,224.830002,228.690002,220.220001
231.899994,223.949997,233.839996,223.050003
230.039993,229.399994,232.970001,228.399994
230.25,227.820007,231.440002,227.399994
229.449997,229.740005,232.529999,228.029999
223.990005,227.800003,229.720001,223.740005
225.160004,222.360001,226.869995,222.289993
223.899994,223.149994,225.389999,218.199997
222.979996,220.589996,225.779999,220.160004
226.690002,223.910004,229.080002,221.949997
227.679993,225.949997,230.679993,225.729996
222.929993,225.600006,227.289993,222.509995
224.389999,226.5,230.610001,223
